user_id,rank,product_id,score,product_name,category,brand,price
77,6,8179,0.029338691,LG Laptop Classic,Electronics,LG,225.97
77,7,7128,0.029329147,Dell Laptop Limited Edition,Electronics,Dell,777.18
77,8,7222,0.029289491,Zara T-Shirt Premium,Clothing,Zara,772.77
77,9,4944,0.029130891,The Pragmatic Programmer by O'Reilly,Books,O'Reilly,407.98
77,10,5649,0.029027987,The Pragmatic Programmer by Penguin,Books,Penguin,998.57
78,1,8633,0.027322207,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
78,2,3494,0.027269721,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
78,3,2724,0.027063748,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
78,4,6324,0.026952073,Zara Tracksuit Classic,Clothing,Zara,885.15
78,5,4744,0.026807938,Reebok Jacket Deluxe,Clothing,Reebok,89.64
78,6,5049,0.026675625,Mobil Spark Plugs Classic,Automotive,Mobil,561.76
78,7,6344,0.026593504,Burberry Tracksuit Premium,Clothing,Burberry,680.16
78,8,4418,0.026581112,The Art of Machine Learning by Penguin,Books,Penguin,552.39
78,9,7599,0.02652359,The North Face Running Shoes Deluxe,Sports & Outdoors,The North Face,573.92
78,10,8526,0.026468422,IKEA Blender Deluxe,Home & Kitchen,IKEA,703.78
79,1,3184,0.03153719,HP Gaming Console Classic,Electronics,HP,345.91
79,2,8993,0.030923404,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
79,3,6324,0.03063117,Zara Tracksuit Classic,Clothing,Zara,885.15
79,4,1516,0.02972893,Philips Microwave Classic,Home & Kitchen,Philips,57.53
79,5,8633,0.029548872,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
79,6,5494,0.029522486,MAC Lipstick Classic,Beauty & Health,MAC,553.65
79,7,9116,0.029458916,Olay Foundation Classic,Beauty & Health,Olay,374.92
79,8,3494,0.029279422,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
79,9,2027,0.029256167,Philips Blender Premium,Home & Kitchen,Philips,277.6
79,10,8919,0.029174374,Garnier Shampoo Premium,Beauty & Health,Garnier,913.69
80,1,6324,0.033109877,Zara Tracksuit Classic,Clothing,Zara,885.15
80,2,5457,0.032927386,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
80,3,8574,0.03251174,MAC Serum Classic,Beauty & Health,MAC,738.63
80,4,3494,0.031859465,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
80,5,8993,0.031812847,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
80,6,3066,0.031677373,The Pragmatic Programmer by Pearson,Books,Pearson,976.46
80,7,3406,0.031578373,The Art of Machine Learning by Springer,Books,Springer,348.0
80,8,5649,0.0315355,The Pragmatic Programmer by Penguin,Books,Penguin,998.57
80,9,3184,0.031435154,HP Gaming Console Classic,Electronics,HP,345.91
80,10,2280,0.03139425,Sony Gaming Console Deluxe,Electronics,Sony,202.99
81,1,4744,0.033671312,Reebok Jacket Deluxe,Clothing,Reebok,89.64
81,2,5457,0.03315181,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
81,3,3494,0.033077553,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
81,4,7222,0.032727063,Zara T-Shirt Premium,Clothing,Zara,772.77
81,5,7340,0.032694444,Mattel Board Game Limited Edition,Toys & Games,Mattel,202.24
81,6,6437,0.032566294,Burberry Jeans Deluxe,Clothing,Burberry,615.13
81,7,6324,0.032563627,Zara Tracksuit Classic,Clothing,Zara,885.15
81,8,4830,0.032459438,Michelin Spark Plugs Premium,Automotive,Michelin,423.36
81,9,7444,0.032418214,Introduction to Quantum Computing by Wiley,Books,Wiley,389.23
81,10,8633,0.03229173,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
82,1,7222,0.034930065,Zara T-Shirt Premium,Clothing,Zara,772.77
82,2,1009,0.033913754,Salomon Running Shoes Limited Edition,Sports & Outdoors,Salomon,699.79
82,3,9116,0.03382588,Olay Foundation Classic,Beauty & Health,Olay,374.92
82,4,6324,0.0336772,Zara Tracksuit Classic,Clothing,Zara,885.15
82,5,7128,0.033656027,Dell Laptop Limited Edition,Electronics,Dell,777.18
82,6,8993,0.033649486,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
82,7,3494,0.033606753,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
82,8,3184,0.033409115,HP Gaming Console Classic,Electronics,HP,345.91
82,9,3066,0.032875244,The Pragmatic Programmer by Pearson,Books,Pearson,976.46
82,10,6346,0.03283223,Mobil Tires Premium,Automotive,Mobil,109.32
83,1,7222,0.03358453,Zara T-Shirt Premium,Clothing,Zara,772.77
83,2,4893,0.032644127,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
83,3,8574,0.03258262,MAC Serum Classic,Beauty & Health,MAC,738.63
83,4,3494,0.032434467,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
83,5,3406,0.032373924,The Art of Machine Learning by Springer,Books,Springer,348.0
83,6,7599,0.03202567,The North Face Running Shoes Deluxe,Sports & Outdoors,The North Face,573.92
83,7,1340,0.03186345,Panasonic Laptop Premium,Electronics,Panasonic,690.3
83,8,4744,0.03142591,Reebok Jacket Deluxe,Clothing,Reebok,89.64
83,9,5492,0.031249113,Burberry T-Shirt Limited Edition,Clothing,Burberry,451.82
83,10,426,0.03120713,AMD Monitor Classic,Electronics,AMD,766.16
84,1,7222,0.032246098,Zara T-Shirt Premium,Clothing,Zara,772.77
84,2,3494,0.031888645,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
84,3,4893,0.031590756,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
84,4,9915,0.03098965,Calvin Klein T-Shirt Deluxe,Clothing,Calvin Klein,481.81
84,5,4748,0.030936548,Maybelline Foundation Deluxe,Beauty & Health,Maybelline,143.74
84,6,6481,0.030831598,Nivea Lipstick Limited Edition,Beauty & Health,Nivea,766.08
84,7,4108,0.030806022,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
84,8,7367,0.030603914,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
84,9,4744,0.030568825,Reebok Jacket Deluxe,Clothing,Reebok,89.64
84,10,7416,0.030525092,Puma Jeans Classic,Clothing,Puma,312.39
85,1,8993,0.032648128,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
85,2,7222,0.032300647,Zara T-Shirt Premium,Clothing,Zara,772.77
85,3,8574,0.032290686,MAC Serum Classic,Beauty & Health,MAC,738.63
85,4,5494,0.031118035,MAC Lipstick Classic,Beauty & Health,MAC,553.65
85,5,3494,0.030943407,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
85,6,2800,0.030621147,KitchenAid Air Fryer Premium,Home & Kitchen,KitchenAid,814.2
85,7,2027,0.030388476,Philips Blender Premium,Home & Kitchen,Philips,277.6
85,8,9116,0.030380953,Olay Foundation Classic,Beauty & Health,Olay,374.92
85,9,5525,0.03032092,The North Face Backpack Deluxe,Sports & Outdoors,The North Face,835.13
85,10,1841,0.030300215,Apple Monitor Deluxe,Electronics,Apple,24.71
86,1,3494,0.032203007,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
86,2,8993,0.031443298,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
86,3,4944,0.030552885,The Pragmatic Programmer by O'Reilly,Books,O'Reilly,407.98
86,4,3184,0.030495815,HP Gaming Console Classic,Electronics,HP,345.91
86,5,5649,0.030371454,The Pragmatic Programmer by Penguin,Books,Penguin,998.57
86,6,7222,0.03032529,Zara T-Shirt Premium,Clothing,Zara,772.77
86,7,2805,0.029956596,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
86,8,6324,0.02980844,Zara Tracksuit Classic,Clothing,Zara,885.15
86,9,1673,0.029657217,L'Oréal Conditioner Limited Edition,Beauty & Health,L'Oréal,581.47
86,10,9116,0.029346712,Olay Foundation Classic,Beauty & Health,Olay,374.92
87,1,3494,0.03489716,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
87,2,188,0.03452034,Hasbro Board Game Premium,Toys & Games,Hasbro,378.7
87,3,6324,0.033151653,Zara Tracksuit Classic,Clothing,Zara,885.15
87,4,8993,0.03304685,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
87,5,97,0.032742955,MAC Conditioner Deluxe,Beauty & Health,MAC,635.78
87,6,5457,0.032727543,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
87,7,8574,0.032570094,MAC Serum Classic,Beauty & Health,MAC,738.63
87,8,4744,0.03244463,Reebok Jacket Deluxe,Clothing,Reebok,89.64
87,9,6903,0.03227719,Xbox Dollhouse Classic,Toys & Games,Xbox,530.08
87,10,9116,0.03224348,Olay Foundation Classic,Beauty & Health,Olay,374.92
88,1,8993,0.03342098,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
88,2,9116,0.031747274,Olay Foundation Classic,Beauty & Health,Olay,374.92
88,3,8574,0.031586632,MAC Serum Classic,Beauty & Health,MAC,738.63
88,4,4744,0.031578306,Reebok Jacket Deluxe,Clothing,Reebok,89.64
88,5,1589,0.03148153,Garnier Foundation Limited Edition,Beauty & Health,Garnier,934.22
88,6,2126,0.031069286,Data Science from Scratch by Random House,Books,Random House,88.3
88,7,3494,0.03103334,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
88,8,1516,0.030949011,Philips Microwave Classic,Home & Kitchen,Philips,57.53
88,9,6324,0.030809056,Zara Tracksuit Classic,Clothing,Zara,885.15
88,10,196,0.030517666,Asus Laptop Premium,Electronics,Asus,616.18
89,1,3494,0.034546968,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
89,2,8993,0.0335583,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
89,3,8633,0.032702662,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
89,4,7367,0.0325531,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
89,5,1589,0.032552775,Garnier Foundation Limited Edition,Beauty & Health,Garnier,934.22
89,6,1516,0.032512277,Philips Microwave Classic,Home & Kitchen,Philips,57.53
89,7,9116,0.03245487,Olay Foundation Classic,Beauty & Health,Olay,374.92
89,8,4830,0.03235955,Michelin Spark Plugs Premium,Automotive,Michelin,423.36
89,9,5457,0.03216221,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
89,10,7222,0.03211565,Zara T-Shirt Premium,Clothing,Zara,772.77
90,1,171,0.033420403,Bosch Blender Premium,Home & Kitchen,Bosch,113.93
90,2,7222,0.033232026,Zara T-Shirt Premium,Clothing,Zara,772.77
90,3,8574,0.032975994,MAC Serum Classic,Beauty & Health,MAC,738.63
90,4,196,0.032842696,Asus Laptop Premium,Electronics,Asus,616.18
90,5,97,0.03257434,MAC Conditioner Deluxe,Beauty & Health,MAC,635.78
90,6,4893,0.03254007,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
90,7,5457,0.032458436,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
90,8,3406,0.032203022,The Art of Machine Learning by Springer,Books,Springer,348.0
90,9,1516,0.031752523,Philips Microwave Classic,Home & Kitchen,Philips,57.53
90,10,1202,0.03166929,Calvin Klein Jacket Limited Edition,Clothing,Calvin Klein,859.29
91,1,1516,0.03368976,Philips Microwave Classic,Home & Kitchen,Philips,57.53
91,2,4744,0.03289981,Reebok Jacket Deluxe,Clothing,Reebok,89.64
91,3,3406,0.032753255,The Art of Machine Learning by Springer,Books,Springer,348.0
91,4,3494,0.03273508,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
91,5,6324,0.032641374,Zara Tracksuit Classic,Clothing,Zara,885.15
91,6,4642,0.03245277,Castrol Spark Plugs Classic,Automotive,Castrol,890.31
91,7,8574,0.0323347,MAC Serum Classic,Beauty & Health,MAC,738.63
91,8,7367,0.032329347,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
91,9,8993,0.03213875,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
91,10,7128,0.032068618,Dell Laptop Limited Edition,Electronics,Dell,777.18
92,1,3494,0.03331564,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
92,2,6324,0.033068266,Zara Tracksuit Classic,Clothing,Zara,885.15
92,3,7128,0.03227867,Dell Laptop Limited Edition,Electronics,Dell,777.18
92,4,7367,0.032031264,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
92,5,4642,0.03189146,Castrol Spark Plugs Classic,Automotive,Castrol,890.31
92,6,2724,0.03167238,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
92,7,3406,0.031594846,The Art of Machine Learning by Springer,Books,Springer,348.0
92,8,2267,0.031332396,Philips Coffee Maker Deluxe,Home & Kitchen,Philips,390.19
92,9,1516,0.031162344,Philips Microwave Classic,Home & Kitchen,Philips,57.53
92,10,4744,0.031137405,Reebok Jacket Deluxe,Clothing,Reebok,89.64
93,1,8993,0.034779314,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
93,2,3494,0.03444936,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
93,3,9116,0.033394735,Olay Foundation Classic,Beauty & Health,Olay,374.92
93,4,2805,0.032852095,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
93,5,8574,0.03278943,MAC Serum Classic,Beauty & Health,MAC,738.63
93,6,7222,0.032689415,Zara T-Shirt Premium,Clothing,Zara,772.77
93,7,5649,0.032287512,The Pragmatic Programmer by Penguin,Books,Penguin,998.57
93,8,8919,0.032107648,Garnier Shampoo Premium,Beauty & Health,Garnier,913.69
93,9,3184,0.03194037,HP Gaming Console Classic,Electronics,HP,345.91
93,10,6640,0.031743046,LG Dishwasher Deluxe,Home & Kitchen,LG,414.2
94,1,6324,0.030378552,Zara Tracksuit Classic,Clothing,Zara,885.15
94,2,8574,0.029720316,MAC Serum Classic,Beauty & Health,MAC,738.63
94,3,3494,0.02870666,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
94,4,7013,0.028168615,Columbia Football Deluxe,Sports & Outdoors,Columbia,175.9
94,5,7044,0.028163213,The North Face Backpack Limited Edition,Sports & Outdoors,The North Face,318.71
94,6,1136,0.028132662,Data Science from Scratch by Scholastic,Books,Scholastic,103.65
94,7,7367,0.027782373,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
94,8,7470,0.027707215,Hasbro LEGO Set Classic,Toys & Games,Hasbro,648.51
94,9,4872,0.027549267,AMD Smartphone Limited Edition,Electronics,AMD,477.52
94,10,106,0.02747958,LEGO Action Figure Premium,Toys & Games,LEGO,757.21
95,1,7222,0.03473002,Zara T-Shirt Premium,Clothing,Zara,772.77
95,2,1516,0.033485327,Philips Microwave Classic,Home & Kitchen,Philips,57.53
95,3,6324,0.033016633,Zara Tracksuit Classic,Clothing,Zara,885.15
95,4,106,0.033011153,LEGO Action Figure Premium,Toys & Games,LEGO,757.21
95,5,3494,0.032452114,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
95,6,3271,0.032319188,Fisher-Price Action Figure Premium,Toys & Games,Fisher-Price,188.74
95,7,8633,0.031951547,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
95,8,7599,0.031827036,The North Face Running Shoes Deluxe,Sports & Outdoors,The North Face,573.92
95,9,1807,0.031806193,Clinique Conditioner Premium,Beauty & Health,Clinique,770.26
95,10,4744,0.03168784,Reebok Jacket Deluxe,Clothing,Reebok,89.64
96,1,6324,0.03262328,Zara Tracksuit Classic,Clothing,Zara,885.15
96,2,4744,0.03143164,Reebok Jacket Deluxe,Clothing,Reebok,89.64
96,3,6234,0.030972544,Fisher-Price Puzzle Limited Edition,Toys & Games,Fisher-Price,882.83
96,4,8574,0.030930797,MAC Serum Classic,Beauty & Health,MAC,738.63
96,5,6344,0.030499572,Burberry Tracksuit Premium,Clothing,Burberry,680.16
96,6,3494,0.030472785,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
96,7,7696,0.030439287,AI Superpowers by Penguin,Books,Penguin,776.23
96,8,885,0.030319363,Nvidia Headphones Premium,Electronics,Nvidia,870.79
96,9,2805,0.030207288,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
96,10,9335,0.030130943,Mattel Action Figure Deluxe,Toys & Games,Mattel,661.32
97,1,7222,0.03214291,Zara T-Shirt Premium,Clothing,Zara,772.77
97,2,4893,0.030886335,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
97,3,8574,0.030323284,MAC Serum Classic,Beauty & Health,MAC,738.63
97,4,1328,0.030205565,Mobil Spark Plugs Limited Edition,Automotive,Mobil,399.01
97,5,3946,0.030191941,Under Armour Tracksuit Limited Edition,Clothing,Under Armour,18.18
97,6,4108,0.030007653,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
97,7,1768,0.02984764,Clinique Foundation Classic,Beauty & Health,Clinique,352.05
97,8,1516,0.029691955,Philips Microwave Classic,Home & Kitchen,Philips,57.53
97,9,4830,0.029649891,Michelin Spark Plugs Premium,Automotive,Michelin,423.36
97,10,4748,0.029584443,Maybelline Foundation Deluxe,Beauty & Health,Maybelline,143.74
98,1,8574,0.033887707,MAC Serum Classic,Beauty & Health,MAC,738.63
98,2,3494,0.032700356,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
98,3,8993,0.032210305,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
98,4,8919,0.032135185,Garnier Shampoo Premium,Beauty & Health,Garnier,913.69
98,5,6324,0.03184643,Zara Tracksuit Classic,Clothing,Zara,885.15
98,6,885,0.03178118,Nvidia Headphones Premium,Electronics,Nvidia,870.79
98,7,4744,0.031719804,Reebok Jacket Deluxe,Clothing,Reebok,89.64
98,8,5525,0.031591583,The North Face Backpack Deluxe,Sports & Outdoors,The North Face,835.13
98,9,3406,0.03128783,The Art of Machine Learning by Springer,Books,Springer,348.0
98,10,6091,0.031239003,Python Crash Course by McGraw-Hill,Books,McGraw-Hill,64.42
99,1,3494,0.03508394,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
99,2,7222,0.033575136,Zara T-Shirt Premium,Clothing,Zara,772.77
99,3,171,0.033415835,Bosch Blender Premium,Home & Kitchen,Bosch,113.93
99,4,3406,0.033167176,The Art of Machine Learning by Springer,Books,Springer,348.0
99,5,885,0.032630127,Nvidia Headphones Premium,Electronics,Nvidia,870.79
99,6,6324,0.032157015,Zara Tracksuit Classic,Clothing,Zara,885.15
99,7,4796,0.03156168,Under Armour Jeans Limited Edition,Clothing,Under Armour,362.55
99,8,2165,0.03144086,Tupperware Microwave Premium,Home & Kitchen,Tupperware,897.74
99,9,2880,0.031365238,Under Armour Tracksuit Classic,Clothing,Under Armour,561.64
99,10,3134,0.031364143,Under Armour Jeans Premium,Clothing,Under Armour,146.62
100,1,885,0.03455811,Nvidia Headphones Premium,Electronics,Nvidia,870.79
100,2,5494,0.03447301,MAC Lipstick Classic,Beauty & Health,MAC,553.65
100,3,445,0.034225296,Hot Wheels Board Game Limited Edition,Toys & Games,Hot Wheels,187.73
100,4,7222,0.034066163,Zara T-Shirt Premium,Clothing,Zara,772.77
100,5,6324,0.03384473,Zara Tracksuit Classic,Clothing,Zara,885.15
100,6,2724,0.033842236,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
100,7,3494,0.033549245,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
100,8,5457,0.03345301,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
100,9,265,0.03330596,Whirlpool Dishwasher Limited Edition,Home & Kitchen,Whirlpool,535.04
100,10,3271,0.033152502,Fisher-Price Action Figure Premium,Toys & Games,Fisher-Price,188.74
101,1,3494,0.03125613,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
101,2,7222,0.031006275,Zara T-Shirt Premium,Clothing,Zara,772.77
101,3,8574,0.029648416,MAC Serum Classic,Beauty & Health,MAC,738.63
101,4,6324,0.029492868,Zara Tracksuit Classic,Clothing,Zara,885.15
101,5,8993,0.029423708,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
101,6,3406,0.029304003,The Art of Machine Learning by Springer,Books,Springer,348.0
101,7,4744,0.02911736,Reebok Jacket Deluxe,Clothing,Reebok,89.64
101,8,2724,0.029056137,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
101,9,2805,0.029049661,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
101,10,6652,0.028472103,Bridgestone Tires Limited Edition,Automotive,Bridgestone,862.01
102,1,1358,0.033477876,Nerf Board Game Limited Edition,Toys & Games,Nerf,456.18
102,2,3494,0.033394106,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
102,3,171,0.032904543,Bosch Blender Premium,Home & Kitchen,Bosch,113.93
102,4,7222,0.03252301,Zara T-Shirt Premium,Clothing,Zara,772.77
102,5,2724,0.032330062,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
102,6,885,0.032201473,Nvidia Headphones Premium,Electronics,Nvidia,870.79
102,7,4838,0.031893693,Xbox Dollhouse Deluxe,Toys & Games,Xbox,373.35
102,8,6091,0.031747304,Python Crash Course by McGraw-Hill,Books,McGraw-Hill,64.42
102,9,6324,0.031719167,Zara Tracksuit Classic,Clothing,Zara,885.15
102,10,7777,0.031712066,Nivea Moisturizer Classic,Beauty & Health,Nivea,729.6
103,1,3271,0.03132728,Fisher-Price Action Figure Premium,Toys & Games,Fisher-Price,188.74
103,2,3494,0.03006695,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
103,3,4642,0.030054444,Castrol Spark Plugs Classic,Automotive,Castrol,890.31
103,4,1516,0.029795382,Philips Microwave Classic,Home & Kitchen,Philips,57.53
103,5,7128,0.02964801,Dell Laptop Limited Edition,Electronics,Dell,777.18
103,6,7367,0.029563151,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
103,7,2165,0.029477026,Tupperware Microwave Premium,Home & Kitchen,Tupperware,897.74
103,8,4744,0.029339628,Reebok Jacket Deluxe,Clothing,Reebok,89.64
103,9,2805,0.029246168,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
103,10,2724,0.029142648,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
104,1,8919,0.030340604,Garnier Shampoo Premium,Beauty & Health,Garnier,913.69
104,2,3494,0.029979495,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
104,3,6324,0.029665705,Zara Tracksuit Classic,Clothing,Zara,885.15
104,4,9116,0.02958802,Olay Foundation Classic,Beauty & Health,Olay,374.92
104,5,3184,0.029258592,HP Gaming Console Classic,Electronics,HP,345.91
104,6,5457,0.028800152,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
104,7,4744,0.028695611,Reebok Jacket Deluxe,Clothing,Reebok,89.64
104,8,4108,0.028663069,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
104,9,3465,0.028552113,Yonex Backpack Classic,Sports & Outdoors,Yonex,905.92
104,10,2267,0.028515117,Philips Coffee Maker Deluxe,Home & Kitchen,Philips,390.19
105,1,5492,0.03345301,Burberry T-Shirt Limited Edition,Clothing,Burberry,451.82
105,2,7222,0.03262128,Zara T-Shirt Premium,Clothing,Zara,772.77
105,3,3494,0.03260277,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
105,4,7367,0.03234046,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
105,5,8993,0.032336425,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
105,6,4406,0.032084458,Intel Monitor Deluxe,Electronics,Intel,684.06
105,7,9060,0.032016758,Cuisinart Air Fryer Premium,Home & Kitchen,Cuisinart,530.27
105,8,8633,0.031850357,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
105,9,1589,0.031841043,Garnier Foundation Limited Edition,Beauty & Health,Garnier,934.22
105,10,4744,0.03170502,Reebok Jacket Deluxe,Clothing,Reebok,89.64
106,1,3406,0.032461766,The Art of Machine Learning by Springer,Books,Springer,348.0
106,2,3494,0.032137565,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
106,3,6324,0.032009784,Zara Tracksuit Classic,Clothing,Zara,885.15
106,4,7128,0.03181223,Dell Laptop Limited Edition,Electronics,Dell,777.18
106,5,265,0.031711053,Whirlpool Dishwasher Limited Edition,Home & Kitchen,Whirlpool,535.04
106,6,8993,0.031429116,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
106,7,7222,0.031419795,Zara T-Shirt Premium,Clothing,Zara,772.77
106,8,1013,0.031410642,Honda Spark Plugs Limited Edition,Automotive,Honda,856.25
106,9,885,0.031267278,Nvidia Headphones Premium,Electronics,Nvidia,870.79
106,10,3617,0.03118858,Wilson Backpack Deluxe,Sports & Outdoors,Wilson,393.22
107,1,3494,0.033353202,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
107,2,7222,0.032336358,Zara T-Shirt Premium,Clothing,Zara,772.77
107,3,7599,0.032251075,The North Face Running Shoes Deluxe,Sports & Outdoors,The North Face,573.92
107,4,8574,0.03136027,MAC Serum Classic,Beauty & Health,MAC,738.63
107,5,4744,0.031109849,Reebok Jacket Deluxe,Clothing,Reebok,89.64
107,6,2805,0.031087428,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
107,7,885,0.030966928,Nvidia Headphones Premium,Electronics,Nvidia,870.79
107,8,6324,0.03093133,Zara Tracksuit Classic,Clothing,Zara,885.15
107,9,5494,0.030720243,MAC Lipstick Classic,Beauty & Health,MAC,553.65
107,10,3271,0.030659601,Fisher-Price Action Figure Premium,Toys & Games,Fisher-Price,188.74
108,1,8574,0.032736428,MAC Serum Classic,Beauty & Health,MAC,738.63
108,2,4830,0.030976852,Michelin Spark Plugs Premium,Automotive,Michelin,423.36
108,3,5649,0.030937089,The Pragmatic Programmer by Penguin,Books,Penguin,998.57
108,4,4744,0.030646397,Reebok Jacket Deluxe,Clothing,Reebok,89.64
108,5,5457,0.030539181,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
108,6,1589,0.030359695,Garnier Foundation Limited Edition,Beauty & Health,Garnier,934.22
108,7,3494,0.03032113,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
108,8,3406,0.03030645,The Art of Machine Learning by Springer,Books,Springer,348.0
108,9,6360,0.030300796,PlayStation Dollhouse Limited Edition,Toys & Games,PlayStation,163.82
108,10,3066,0.030275634,The Pragmatic Programmer by Pearson,Books,Pearson,976.46
109,1,3494,0.03274448,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
109,2,7222,0.032246966,Zara T-Shirt Premium,Clothing,Zara,772.77
109,3,6324,0.032232627,Zara Tracksuit Classic,Clothing,Zara,885.15
109,4,3406,0.031595837,The Art of Machine Learning by Springer,Books,Springer,348.0
109,5,8993,0.030919297,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
109,6,4744,0.030761093,Reebok Jacket Deluxe,Clothing,Reebok,89.64
109,7,8574,0.030638795,MAC Serum Classic,Beauty & Health,MAC,738.63
109,8,6652,0.030561242,Bridgestone Tires Limited Edition,Automotive,Bridgestone,862.01
109,9,7128,0.030394368,Dell Laptop Limited Edition,Electronics,Dell,777.18
109,10,9116,0.030262094,Olay Foundation Classic,Beauty & Health,Olay,374.92
110,1,1516,0.03196103,Philips Microwave Classic,Home & Kitchen,Philips,57.53
110,2,8993,0.031838853,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
110,3,8574,0.031228408,MAC Serum Classic,Beauty & Health,MAC,738.63
